SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating
SESSION04599,Graduate,Business,2024-09-11,27.95,7,Writing,4,Assignment Completed,False,4.7
SESSION04600,Undergraduate,Engineering,2025-05-12,21.61,5,Brainstorming,3,Idea Drafted,True,1.0
SESSION04601,Undergraduate,Psychology,2025-01-26,12.95,4,Homework Help,3,Gave Up,False,4.1
SESSION04602,High School,History,2025-03-02,10.14,2,Studying,4,Assignment Completed,False,3.5
SESSION04603,High School,Biology,2024-09-19,14.64,5,Writing,3,Idea Drafted,True,3.3
SESSION04604,Graduate,Math,2025-02-09,11.54,2,Studying,4,Idea Drafted,True,4.3
SESSION04605,Undergraduate,Computer Science,2024-12-15,32.82,7,Studying,4,Idea Drafted,True,4.1
SESSION04606,Undergraduate,Biology,2024-08-26,38.23,12,Writing,2,Confused,True,3.3
SESSION04607,Undergraduate,Business,2025-01-12,8.8,2,Writing,5,Confused,True,5.0
SESSION04608,High School,Computer Science,2024-09-23,9.76,2,Studying,3,Idea Drafted,True,2.3
SESSION04609,High School,Biology,2024-09-24,51.41,14,Coding,3,Idea Drafted,True,3.4
SESSION04610,Undergraduate,Biology,2025-01-30,7.66,2,Coding,3,Confused,True,3.1
SESSION04611,Undergraduate,Computer Science,2025-04-27,6.22,1,Research,5,Gave Up,False,5.0
SESSION04612,Undergraduate,Business,2024-08-03,9.68,2,Writing,2,Confused,False,2.4
SESSION04613,High School,Math,2024-08-21,38.85,12,Coding,5,Gave Up,False,4.3
SESSION04614,Undergraduate,Business,2024-08-06,10.82,3,Studying,3,Confused,False,2.5
SESSION04615,Graduate,Computer Science,2025-03-01,31.42,14,Coding,4,Assignment Completed,True,4.0
SESSION04616,Graduate,Biology,2025-03-07,20.52,5,Homework Help,4,Confused,True,2.4
SESSION04617,Undergraduate,Psychology,2025-01-23,11.29,3,Studying,4,Idea Drafted,False,4.5
SESSION04618,Graduate,Biology,2025-01-04,35.86,10,Studying,4,Gave Up,True,3.7
SESSION04619,Graduate,History,2024-07-05,26.17,12,Writing,3,Idea Drafted,True,4.1
SESSION04620,Undergraduate,Business,2024-11-23,9.88,3,Writing,4,Assignment Completed,True,3.9
SESSION04621,Undergraduate,Biology,2025-06-16,25.84,6,Homework Help,5,Assignment Completed,True,4.8
SESSION04622,Undergraduate,Biology,2025-05-07,6.16,1,Studying,4,Idea Drafted,True,3.9
SESSION04623,Undergraduate,Biology,2024-08-24,17.33,4,Homework Help,2,Gave Up,True,2.1
SESSION04624,High School,Math,2025-06-01,7.11,2,Studying,4,Confused,True,4.4
SESSION04625,Undergraduate,Biology,2025-01-30,7.4,1,Brainstorming,4,Gave Up,False,3.2
SESSION04626,High School,Computer Science,2024-09-13,15.03,3,Coding,2,Assignment Completed,True,2.3
SESSION04627,Graduate,Biology,2024-08-29,42.02,17,Coding,2,Assignment Completed,True,1.7
SESSION04628,Undergraduate,History,2025-01-10,10.79,2,Homework Help,4,Confused,True,4.6
SESSION04629,Undergraduate,Math,2025-05-26,7.75,3,Research,2,Confused,False,2.9
SESSION04630,Undergraduate,Engineering,2025-01-09,3.01,1,Research,4,Idea Drafted,True,2.6
SESSION04631,Undergraduate,Math,2025-06-17,17.64,6,Homework Help,4,Assignment Completed,True,4.3
SESSION04632,Undergraduate,Business,2024-07-13,11.97,2,Studying,3,Assignment Completed,True,2.5
SESSION04633,Undergraduate,History,2025-03-27,32.55,8,Homework Help,2,Idea Drafted,True,1.0
SESSION04634,Undergraduate,Math,2025-02-03,20.91,6,Coding,1,Assignment Completed,True,1.4
SESSION04635,Undergraduate,Engineering,2025-01-26,14.66,5,Studying,4,Idea Drafted,True,4.9
SESSION04636,High School,Biology,2025-06-17,10.87,2,Writing,3,Idea Drafted,True,3.6
SESSION04637,Undergraduate,Computer Science,2024-09-14,18.17,4,Coding,4,Assignment Completed,False,4.4
SESSION04638,Undergraduate,Computer Science,2024-08-28,13.02,2,Brainstorming,4,Idea Drafted,True,4.6
SESSION04639,Graduate,History,2024-08-19,0.63,1,Studying,3,Assignment Completed,True,2.2
SESSION04640,Undergraduate,Biology,2024-08-10,3.99,1,Studying,4,Assignment Completed,True,4.1
SESSION04641,Undergraduate,History,2024-07-11,10.28,3,Coding,5,Assignment Completed,True,4.4
SESSION04642,Undergraduate,Business,2025-05-06,4.1,1,Studying,4,Idea Drafted,True,5.0
SESSION04643,Graduate,Engineering,2024-08-08,38.66,13,Writing,4,Idea Drafted,True,2.8
SESSION04644,High School,Psychology,2024-06-29,5.92,1,Coding,2,Confused,False,3.6
SESSION04645,Graduate,Engineering,2024-09-03,63.06,27,Homework Help,4,Idea Drafted,True,4.2
SESSION04646,Undergraduate,Computer Science,2024-09-21,6.96,1,Writing,4,Assignment Completed,True,3.7
SESSION04647,Undergraduate,Biology,2024-08-31,21.87,9,Writing,4,Confused,False,3.4
SESSION04648,Undergraduate,Business,2025-06-04,34.83,8,Homework Help,4,Assignment Completed,True,4.8
SESSION04649,Undergraduate,History,2024-06-24,3.86,1,Homework Help,3,Confused,True,1.8
SESSION04650,Graduate,Computer Science,2024-06-30,11.94,3,Coding,5,Idea Drafted,True,3.8
SESSION04651,Graduate,Computer Science,2024-07-18,9.53,2,Homework Help,4,Confused,False,4.2
SESSION04652,Undergraduate,Computer Science,2025-03-19,11.84,3,Coding,4,Assignment Completed,False,3.5
SESSION04653,Undergraduate,Biology,2025-01-12,4.19,1,Coding,5,Assignment Completed,True,4.8
SESSION04654,High School,Psychology,2024-11-20,28.8,8,Research,3,Idea Drafted,True,1.9
SESSION04655,High School,Business,2024-12-20,3.78,1,Research,4,Idea Drafted,False,3.1
SESSION04656,Undergraduate,Biology,2024-12-09,15.27,7,Writing,4,Confused,True,3.6
SESSION04657,Undergraduate,Engineering,2024-11-18,37.54,11,Homework Help,4,Assignment Completed,False,3.4
SESSION04658,Undergraduate,Psychology,2024-08-07,18.2,3,Writing,3,Confused,False,2.9
SESSION04659,Graduate,Engineering,2024-07-11,3.25,1,Writing,2,Gave Up,False,1.2
SESSION04660,Graduate,Biology,2025-06-12,13.14,5,Research,4,Idea Drafted,False,3.2
SESSION04661,Undergraduate,Engineering,2024-07-05,23.3,10,Studying,3,Idea Drafted,True,1.8
SESSION04662,High School,Computer Science,2025-01-07,1.62,1,Writing,3,Assignment Completed,True,2.8
SESSION04663,Graduate,History,2025-05-16,42.91,8,Homework Help,3,Gave Up,True,2.3
SESSION04664,Undergraduate,Business,2025-02-24,6.04,1,Writing,3,Confused,True,1.9
SESSION04665,Undergraduate,Engineering,2025-02-10,12.04,5,Studying,3,Assignment Completed,True,2.3
SESSION04666,Graduate,Business,2025-03-11,3.84,1,Homework Help,4,Assignment Completed,True,4.5
SESSION04667,Undergraduate,Engineering,2025-05-27,8.86,3,Coding,3,Idea Drafted,True,4.3
SESSION04668,Undergraduate,Engineering,2025-01-26,18.14,4,Homework Help,4,Gave Up,False,3.4
SESSION04669,Undergraduate,Engineering,2025-06-16,16.23,6,Studying,3,Assignment Completed,True,2.7
SESSION04670,Undergraduate,Biology,2025-05-01,15.49,7,Coding,2,Idea Drafted,True,3.1
SESSION04671,Undergraduate,Computer Science,2025-03-13,20.39,8,Coding,2,Assignment Completed,False,3.4
SESSION04672,Undergraduate,History,2024-12-27,17.92,3,Writing,3,Assignment Completed,True,1.7
SESSION04673,Graduate,Computer Science,2025-03-28,19.13,5,Writing,4,Confused,False,4.6
SESSION04674,High School,Computer Science,2024-11-20,14.11,4,Homework Help,5,Assignment Completed,True,3.9
SESSION04675,Graduate,History,2024-08-10,44.21,13,Writing,5,Assignment Completed,True,3.0
SESSION04676,Undergraduate,Math,2024-06-28,8.53,2,Research,4,Idea Drafted,True,4.3
SESSION04677,Undergraduate,Math,2025-01-22,10.36,2,Research,4,Assignment Completed,True,3.6
SESSION04678,Undergraduate,Computer Science,2024-07-26,65.82,17,Studying,3,Idea Drafted,True,3.7
SESSION04679,Undergraduate,Math,2025-05-07,43.7,19,Coding,5,Confused,False,5.0
SESSION04680,Undergraduate,Computer Science,2024-10-16,1.78,1,Coding,3,Assignment Completed,True,1.0
SESSION04681,High School,History,2024-09-05,6.36,1,Homework Help,3,Assignment Completed,True,2.4
SESSION04682,Undergraduate,Business,2024-11-15,11.02,2,Coding,2,Confused,True,2.3
SESSION04683,Undergraduate,Biology,2024-11-20,30.57,6,Coding,3,Assignment Completed,True,3.7
SESSION04684,Undergraduate,Psychology,2025-04-29,11.71,5,Coding,4,Assignment Completed,False,2.2
SESSION04685,Undergraduate,Biology,2024-07-30,47.03,12,Coding,3,Idea Drafted,False,2.7
SESSION04686,Undergraduate,Engineering,2024-10-14,24.06,11,Research,3,Confused,False,3.8
SESSION04687,Undergraduate,Engineering,2024-07-17,42.31,19,Coding,4,Assignment Completed,True,4.5
SESSION04688,High School,Math,2025-06-15,29.4,6,Writing,3,Assignment Completed,True,3.2
SESSION04689,Undergraduate,Psychology,2025-04-01,25.69,9,Coding,2,Assignment Completed,True,1.0
SESSION04690,Graduate,Math,2024-09-23,44.22,19,Research,3,Idea Drafted,True,2.3
SESSION04691,Undergraduate,Computer Science,2025-06-07,5.91,1,Studying,3,Assignment Completed,True,1.0
SESSION04692,High School,Psychology,2025-01-24,18.17,3,Studying,3,Confused,True,1.7
SESSION04693,Undergraduate,Biology,2024-10-14,3.49,1,Coding,3,Assignment Completed,True,3.0
SESSION04694,Undergraduate,Math,2025-06-19,17.18,7,Coding,4,Assignment Completed,False,4.1
SESSION04695,Graduate,Business,2024-10-26,17.51,6,Coding,5,Assignment Completed,True,5.0
SESSION04696,High School,Business,2025-03-03,46.19,11,Writing,4,Assignment Completed,True,5.0
SESSION04697,Undergraduate,Biology,2024-09-26,16.38,6,Coding,2,Assignment Completed,True,2.7
SESSION04698,Undergraduate,Computer Science,2025-02-27,21.9,5,Writing,3,Confused,False,4.3
SESSION04699,Undergraduate,Business,2024-07-27,6.15,1,Studying,3,Idea Drafted,True,2.3
SESSION04700,Undergraduate,History,2025-02-07,16.52,4,Coding,2,Idea Drafted,True,2.1
SESSION04701,High School,Psychology,2025-01-08,1.98,1,Coding,4,Assignment Completed,True,3.4
SESSION04702,High School,Biology,2025-04-13,36.87,13,Writing,3,Assignment Completed,False,3.0
SESSION04703,High School,Biology,2024-07-12,11.31,3,Writing,4,Assignment Completed,True,3.9
SESSION04704,High School,Computer Science,2025-04-25,4.28,1,Studying,3,Assignment Completed,False,4.1
SESSION04705,Graduate,Engineering,2024-12-28,37.26,10,Writing,5,Confused,False,5.0
SESSION04706,High School,Biology,2024-10-09,18.2,4,Writing,5,Assignment Completed,True,5.0
SESSION04707,Undergraduate,Biology,2024-12-04,0.81,1,Coding,3,Idea Drafted,True,2.8
SESSION04708,Undergraduate,Psychology,2025-04-24,11.95,4,Writing,4,Assignment Completed,True,4.3
SESSION04709,High School,Business,2025-04-11,13.03,4,Studying,4,Assignment Completed,False,4.4
SESSION04710,Undergraduate,Engineering,2025-04-17,11.98,4,Homework Help,3,Assignment Completed,True,2.5
SESSION04711,Graduate,Engineering,2025-05-22,0.3,1,Studying,5,Idea Drafted,True,5.0
SESSION04712,Graduate,History,2025-01-23,16.42,3,Writing,4,Idea Drafted,False,5.0
SESSION04713,Graduate,Business,2025-02-28,16.7,3,Writing,2,Assignment Completed,True,3.0
SESSION04714,Undergraduate,History,2024-08-16,21.04,5,Writing,4,Idea Drafted,False,3.6
SESSION04715,Undergraduate,Engineering,2024-09-07,12.84,3,Homework Help,4,Idea Drafted,True,3.9
SESSION04716,High School,Biology,2024-10-24,40.44,12,Writing,5,Gave Up,False,5.0
SESSION04717,Undergraduate,Computer Science,2024-10-22,63.78,13,Writing,3,Assignment Completed,True,2.6
SESSION04718,Undergraduate,History,2024-11-29,4.92,1,Writing,4,Idea Drafted,True,4.8
SESSION04719,Graduate,Engineering,2025-05-26,18.46,5,Homework Help,1,Idea Drafted,True,1.0
SESSION04720,Undergraduate,Computer Science,2025-02-07,20.85,6,Studying,2,Gave Up,False,1.2
SESSION04721,Graduate,Biology,2024-10-24,31.38,11,Studying,2,Confused,False,1.3
SESSION04722,High School,Computer Science,2025-05-13,5.9,1,Writing,4,Gave Up,False,4.8
SESSION04723,Undergraduate,History,2025-03-13,33.08,8,Writing,4,Assignment Completed,True,4.1
SESSION04724,Undergraduate,Business,2025-04-26,20.28,6,Coding,4,Confused,False,2.9
SESSION04725,Undergraduate,Business,2024-07-31,15.52,3,Writing,2,Assignment Completed,False,1.3
SESSION04726,Undergraduate,Math,2024-07-07,14.46,5,Research,4,Idea Drafted,True,3.9
SESSION04727,Undergraduate,Psychology,2024-06-25,33.24,11,Homework Help,2,Gave Up,False,2.8
SESSION04728,Undergraduate,Math,2024-09-09,18.78,7,Homework Help,2,Assignment Completed,True,2.4
SESSION04729,High School,History,2025-04-04,24.03,5,Writing,4,Gave Up,False,3.5
SESSION04730,Undergraduate,Math,2025-04-20,32.12,10,Brainstorming,5,Idea Drafted,True,3.9
SESSION04731,High School,Math,2024-06-30,11.42,4,Studying,5,Assignment Completed,True,5.0
SESSION04732,Graduate,Biology,2024-12-18,37.95,15,Writing,4,Assignment Completed,True,3.7
SESSION04733,Graduate,Business,2025-05-14,15.07,3,Studying,5,Confused,True,5.0
SESSION04734,Undergraduate,Math,2025-04-11,11.3,2,Studying,3,Idea Drafted,True,2.9
SESSION04735,Graduate,Biology,2024-11-28,21.88,9,Writing,4,Assignment Completed,False,4.0
SESSION04736,High School,Math,2025-06-14,12.88,4,Studying,2,Idea Drafted,False,2.3
SESSION04737,Graduate,Computer Science,2024-09-02,6.6,1,Coding,5,Assignment Completed,True,5.0
SESSION04738,Undergraduate,Business,2024-06-25,8.63,1,Studying,4,Confused,False,3.9
SESSION04739,Undergraduate,Biology,2024-11-14,15.31,3,Writing,4,Idea Drafted,True,3.5
SESSION04740,High School,History,2025-05-07,8.03,2,Homework Help,4,Assignment Completed,True,3.6
SESSION04741,High School,Biology,2025-05-06,5.56,1,Writing,2,Assignment Completed,True,2.7
SESSION04742,Undergraduate,Computer Science,2024-10-10,11.5,2,Coding,4,Assignment Completed,True,4.5
SESSION04743,Graduate,Psychology,2024-10-29,24.67,9,Brainstorming,2,Assignment Completed,True,2.3
SESSION04744,High School,Math,2025-04-08,4.04,1,Writing,5,Confused,False,5.0
SESSION04745,Undergraduate,Math,2025-02-07,24.6,5,Writing,2,Assignment Completed,True,2.0
SESSION04746,Undergraduate,Computer Science,2024-11-18,16.89,3,Coding,4,Confused,False,4.0
SESSION04747,High School,History,2024-12-10,3.6,1,Studying,5,Confused,False,5.0
SESSION04748,Undergraduate,Math,2025-05-13,22.45,5,Writing,4,Idea Drafted,True,3.5
SESSION04749,Graduate,Business,2024-07-22,53.65,18,Homework Help,3,Assignment Completed,True,2.5
SESSION04750,High School,Computer Science,2024-10-30,16.91,3,Homework Help,3,Assignment Completed,True,3.7
SESSION04751,High School,Engineering,2024-07-01,5.33,1,Homework Help,3,Idea Drafted,True,2.7
SESSION04752,Graduate,Biology,2025-06-09,32.65,13,Brainstorming,4,Idea Drafted,True,5.0
SESSION04753,Graduate,Business,2025-03-18,50.52,24,Writing,2,Assignment Completed,True,2.8
SESSION04754,Undergraduate,Computer Science,2024-07-11,44.54,12,Writing,3,Idea Drafted,True,1.7
SESSION04755,Undergraduate,Computer Science,2024-12-10,28.91,8,Studying,4,Assignment Completed,True,3.8
SESSION04756,High School,Biology,2024-12-09,12.94,3,Homework Help,2,Confused,False,3.4
SESSION04757,Undergraduate,Biology,2025-06-07,8.96,3,Studying,5,Confused,True,4.1
SESSION04758,Undergraduate,Computer Science,2025-03-10,39.53,8,Coding,4,Idea Drafted,True,3.5
SESSION04759,Undergraduate,Computer Science,2024-11-22,18.62,4,Homework Help,2,Assignment Completed,True,2.8
SESSION04760,Undergraduate,Engineering,2024-12-04,2.69,1,Homework Help,2,Idea Drafted,True,1.6
SESSION04761,Graduate,Engineering,2024-10-06,10.35,2,Homework Help,3,Confused,True,1.0
SESSION04762,Undergraduate,Engineering,2024-07-29,10.0,2,Coding,3,Assignment Completed,False,1.9
SESSION04763,High School,Biology,2024-07-22,14.49,4,Coding,4,Assignment Completed,False,4.8
SESSION04764,High School,Math,2024-06-29,9.55,4,Writing,2,Confused,True,2.5
SESSION04765,Undergraduate,Business,2025-06-10,14.04,3,Research,5,Assignment Completed,False,5.0
SESSION04766,Graduate,Engineering,2025-03-02,20.39,6,Coding,4,Confused,False,3.6
SESSION04767,Undergraduate,Math,2024-11-23,8.32,2,Studying,4,Assignment Completed,False,3.9
SESSION04768,Graduate,Business,2025-06-14,26.08,11,Writing,4,Idea Drafted,True,3.6
SESSION04769,Undergraduate,History,2024-11-15,13.34,4,Homework Help,2,Assignment Completed,True,1.0
SESSION04770,Undergraduate,Math,2024-10-18,2.82,1,Brainstorming,4,Assignment Completed,True,4.9
SESSION04771,Undergraduate,Math,2025-05-26,24.85,5,Writing,4,Idea Drafted,True,4.8
SESSION04772,Undergraduate,Biology,2024-07-27,13.38,2,Studying,4,Idea Drafted,True,3.1
SESSION04773,Undergraduate,Computer Science,2025-03-26,27.3,5,Homework Help,4,Idea Drafted,True,4.2
SESSION04774,High School,Engineering,2024-07-29,17.17,5,Homework Help,4,Idea Drafted,True,3.6
SESSION04775,Undergraduate,Business,2025-03-24,25.03,5,Studying,3,Confused,True,3.2
SESSION04776,Graduate,Engineering,2025-05-16,22.32,5,Studying,4,Assignment Completed,True,4.9
SESSION04777,High School,Math,2025-06-05,12.11,2,Homework Help,2,Idea Drafted,True,1.4
SESSION04778,Undergraduate,Engineering,2024-09-19,10.36,2,Writing,3,Assignment Completed,True,3.6
SESSION04779,Undergraduate,Business,2024-10-11,23.03,4,Writing,5,Assignment Completed,True,4.9
SESSION04780,Undergraduate,Psychology,2024-06-24,12.71,4,Homework Help,3,Assignment Completed,True,2.9
SESSION04781,Undergraduate,Psychology,2025-05-03,30.87,6,Homework Help,3,Gave Up,False,3.8
SESSION04782,Graduate,Psychology,2024-12-14,8.55,2,Studying,3,Assignment Completed,False,2.8
SESSION04783,Graduate,Psychology,2025-01-20,4.54,1,Coding,3,Assignment Completed,True,2.0
SESSION04784,Undergraduate,Biology,2024-10-27,8.5,2,Studying,5,Confused,False,5.0
SESSION04785,Graduate,History,2024-08-02,19.2,5,Coding,3,Assignment Completed,True,3.5
SESSION04786,Undergraduate,Math,2024-11-25,36.38,7,Writing,5,Confused,False,4.7
SESSION04787,Undergraduate,Business,2025-02-17,26.07,8,Writing,5,Idea Drafted,True,4.2
SESSION04788,High School,Biology,2025-05-07,26.5,7,Writing,4,Assignment Completed,True,4.6
SESSION04789,Graduate,Computer Science,2025-06-17,1.35,1,Homework Help,3,Confused,True,3.3
SESSION04790,High School,Business,2025-06-14,15.87,4,Studying,5,Assignment Completed,True,4.6
SESSION04791,High School,Business,2025-02-08,11.01,2,Homework Help,3,Assignment Completed,True,2.1
SESSION04792,High School,Math,2024-10-06,30.46,6,Homework Help,4,Confused,False,2.9
SESSION04793,Graduate,Business,2025-04-19,19.04,4,Studying,2,Idea Drafted,True,1.0
SESSION04794,Undergraduate,Math,2025-02-19,9.67,2,Coding,4,Assignment Completed,False,4.1
SESSION04795,Undergraduate,Biology,2024-12-23,36.19,7,Writing,4,Idea Drafted,True,3.6
SESSION04796,Undergraduate,Computer Science,2024-07-10,10.33,2,Homework Help,3,Assignment Completed,True,2.8
SESSION04797,Undergraduate,Business,2025-01-13,7.5,1,Homework Help,4,Gave Up,True,3.8
SESSION04798,Undergraduate,Biology,2025-02-17,28.34,5,Coding,3,Gave Up,False,2.3
SESSION04799,Undergraduate,Computer Science,2024-06-29,32.51,13,Homework Help,5,Gave Up,False,4.8
SESSION04800,Undergraduate,Biology,2024-11-13,4.06,1,Homework Help,2,Assignment Completed,True,4.0
SESSION04801,Undergraduate,History,2025-04-20,4.39,1,Studying,2,Idea Drafted,True,4.0
SESSION04802,Graduate,Computer Science,2025-01-28,16.9,4,Coding,3,Confused,False,1.9
SESSION04803,High School,History,2025-04-15,40.68,19,Studying,5,Assignment Completed,False,4.1
SESSION04804,Graduate,Biology,2024-09-07,10.83,2,Studying,3,Idea Drafted,False,3.7
SESSION04805,Graduate,Math,2024-12-07,12.0,2,Studying,5,Confused,False,5.0
SESSION04806,Undergraduate,Math,2024-12-03,54.18,18,Writing,4,Assignment Completed,False,4.2
SESSION04807,Undergraduate,Engineering,2025-01-22,3.49,1,Studying,5,Confused,False,4.5
SESSION04808,Undergraduate,Engineering,2024-09-10,9.24,2,Writing,4,Assignment Completed,True,2.9
SESSION04809,Undergraduate,Computer Science,2024-10-16,19.47,9,Studying,4,Assignment Completed,True,4.0
SESSION04810,Undergraduate,Computer Science,2025-01-25,25.83,7,Research,5,Confused,True,4.1
SESSION04811,Undergraduate,History,2024-08-17,20.81,4,Homework Help,4,Idea Drafted,True,3.2
SESSION04812,Undergraduate,Business,2024-11-17,23.36,5,Studying,3,Idea Drafted,True,2.2
SESSION04813,Undergraduate,Computer Science,2025-01-17,0.47,1,Homework Help,3,Idea Drafted,True,2.2
